site;date;observer;dive;replicate;species;sex;maturity;size_type;abundance;size_observed
El Resumidero;29/09/2011;Encinas, Leopoldo;1;1;Holacanthus passer;;;size;26;20
El Resumidero;29/09/2011;Encinas, Leopoldo;1;1;Holacanthus passer;;;size;5;5
El Resumidero;29/09/2011;Encinas, Leopoldo;1;1;Bodianus diplotaenia;;;size;6;15
El Resumidero;29/09/2011;Encinas, Leopoldo;1;1;Chromis atrilobata;;;size;14;6
El Resumidero;29/09/2011;Encinas, Leopoldo;1;1;Bodianus diplotaenia;;;size;2;30
El Resumidero;29/09/2011;Encinas, Leopoldo;1;1;Thalassoma lucasanum;;;size;4;6
El Resumidero;29/09/2011;Encinas, Leopoldo;1;1;Thalassoma lucasanum;;;size;14;8
El Resumidero;29/09/2011;Encinas, Leopoldo;1;1;Girella simplicidens;;;size;1;30
El Resumidero;29/09/2011;Encinas, Leopoldo;1;1;Cephalopholis panamensis;;;size;1;20
El Resumidero;29/09/2011;Encinas, Leopoldo;1;1;Myripristis leiognathus;;;size;2;8
El Resumidero;29/09/2011;Encinas, Leopoldo;1;1;Paranthias colonus;;;size;4;20
El Resumidero;29/09/2011;Encinas, Leopoldo;1;1;Johnrandalia nigrirostris;;;size;2;10
El Resumidero;29/09/2011;Encinas, Leopoldo;1;2;Stegastes rectifraenum;;;size;2;5
El Resumidero;29/09/2011;Encinas, Leopoldo;1;2;Holacanthus passer;;;size;6;20
El Resumidero;29/09/2011;Encinas, Leopoldo;1;2;Bodianus diplotaenia;;;size;5;15
El Resumidero;29/09/2011;Encinas, Leopoldo;1;2;Bodianus diplotaenia;;;size;2;20
El Resumidero;29/09/2011;Encinas, Leopoldo;1;2;Chromis atrilobata;;;size;60;6
El Resumidero;29/09/2011;Encinas, Leopoldo;1;2;Thalassoma lucasanum;;;size;14;6
El Resumidero;29/09/2011;Encinas, Leopoldo;1;2;Abudefduf troscheli;;;size;6;8
El Resumidero;29/09/2011;Encinas, Leopoldo;1;2;Paranthias colonus;;;size;24;10
El Resumidero;29/09/2011;Encinas, Leopoldo;1;3;Paranthias colonus;;;size;4;10
El Resumidero;29/09/2011;Encinas, Leopoldo;1;3;Paranthias colonus;;;size;4;20
El Resumidero;29/09/2011;Encinas, Leopoldo;1;3;Stegastes rectifraenum;;;size;1;8
El Resumidero;29/09/2011;Encinas, Leopoldo;1;3;Stegastes rectifraenum;;;size;2;5
El Resumidero;29/09/2011;Encinas, Leopoldo;1;3;Holacanthus passer;;;size;6;20
El Resumidero;29/09/2011;Encinas, Leopoldo;1;3;Bodianus diplotaenia;;;size;8;15
El Resumidero;29/09/2011;Encinas, Leopoldo;1;3;Bodianus diplotaenia;;;size;4;10
El Resumidero;29/09/2011;Encinas, Leopoldo;1;3;Bodianus diplotaenia;;;size;2;30
El Resumidero;29/09/2011;Encinas, Leopoldo;1;3;Thalassoma lucasanum;;;size;112;8
El Resumidero;29/09/2011;Encinas, Leopoldo;1;3;Thalassoma lucasanum;female;;size;3;10
El Resumidero;29/09/2011;Encinas, Leopoldo;2;1;Holacanthus passer;;;size;2;20
El Resumidero;29/09/2011;Encinas, Leopoldo;2;1;Holacanthus passer;;;size;2;5
El Resumidero;29/09/2011;Encinas, Leopoldo;2;1;Bodianus diplotaenia;;;size;1;10
El Resumidero;29/09/2011;Encinas, Leopoldo;2;1;Bodianus diplotaenia;;;size;7;15
El Resumidero;29/09/2011;Encinas, Leopoldo;2;1;Thalassoma lucasanum;female;;size;60;8
El Resumidero;29/09/2011;Encinas, Leopoldo;2;1;Thalassoma lucasanum;;;size;1;10
El Resumidero;29/09/2011;Encinas, Leopoldo;2;1;Serranus psittacinus;;;size;1;5
El Resumidero;29/09/2011;Encinas, Leopoldo;2;2;Holacanthus passer;;;size;9;20
El Resumidero;29/09/2011;Encinas, Leopoldo;2;2;Bodianus diplotaenia;;;size;2;40
El Resumidero;29/09/2011;Encinas, Leopoldo;2;2;Bodianus diplotaenia;;;size;10;15
El Resumidero;29/09/2011;Encinas, Leopoldo;2;2;Chromis atrilobata;;;size;24;6
El Resumidero;29/09/2011;Encinas, Leopoldo;2;2;Thalassoma lucasanum;;;size;12;8
El Resumidero;29/09/2011;Encinas, Leopoldo;2;2;Thalassoma lucasanum;female;;size;1;10
El Resumidero;29/09/2011;Encinas, Leopoldo;2;2;Johnrandalia nigrirostris;;;size;2;10
El Resumidero;29/09/2011;Encinas, Leopoldo;2;3;Epinephelus labriformis;;;size;1;10
El Resumidero;29/09/2011;Encinas, Leopoldo;2;3;Holacanthus passer;;;size;13;20
El Resumidero;29/09/2011;Encinas, Leopoldo;2;3;Holacanthus passer;;;size;9;15
El Resumidero;29/09/2011;Encinas, Leopoldo;2;3;Bodianus diplotaenia;;;size;2;40
El Resumidero;29/09/2011;Encinas, Leopoldo;2;3;Bodianus diplotaenia;;;size;9;20
El Resumidero;29/09/2011;Encinas, Leopoldo;2;3;Chromis atrilobata;;;size;140;6
El Resumidero;29/09/2011;Encinas, Leopoldo;2;3;Thalassoma lucasanum;;;size;14;8
El Resumidero;29/09/2011;Encinas, Leopoldo;2;3;Abudefduf troscheli;;;size;46;10
El Resumidero;29/09/2011;Encinas, Leopoldo;2;3;Microspathodon dorsalis;;;size;1;25
El Resumidero;29/09/2011;Encinas, Leopoldo;2;3;Lutjanus argentiventris;;;size;1;25
El Resumidero;29/09/2011;Encinas, Leopoldo;2;3;Paranthias colonus;;;size;18;25
El Resumidero;29/09/2011;Pelayo Camacho, Flaviano;3;1;Pentaceraster cumingi;;;abundance;1;
El Resumidero;29/09/2011;Pelayo Camacho, Flaviano;3;1;Phataria unifascialis;;;abundance;10;
El Resumidero;29/09/2011;Pelayo Camacho, Flaviano;3;1;Eucidaris thouarsii;;;abundance;1;
El Resumidero;29/09/2011;Pelayo Camacho, Flaviano;3;1;Tripneustes depressus;;;abundance;5;
El Resumidero;29/09/2011;Pelayo Camacho, Flaviano;3;1;Toxopneustes roseus;;;abundance;1;
El Resumidero;29/09/2011;Pelayo Camacho, Flaviano;3;1;Pinctada mazatlanica;;;abundance;1;
El Resumidero;29/09/2011;Pelayo Camacho, Flaviano;3;1;Chama spp;;;abundance;6;
El Resumidero;29/09/2011;Pelayo Camacho, Flaviano;3;1;Phataria unifascialis;;;abundance;3;
El Resumidero;29/09/2011;Pelayo Camacho, Flaviano;3;1;Muricanthus princeps;;;abundance;1;
El Resumidero;29/09/2011;Pelayo Camacho, Flaviano;3;1;Pinctada mazatlanica;;;abundance;2;
El Resumidero;29/09/2011;Pelayo Camacho, Flaviano;3;1;Chama spp;;;abundance;12;
El Resumidero;29/09/2011;Pelayo Camacho, Flaviano;3;1;Pentaceraster cumingi;;;abundance;2;
El Resumidero;29/09/2011;Pelayo Camacho, Flaviano;3;1;Phataria unifascialis;;;abundance;5;
El Resumidero;29/09/2011;Pelayo Camacho, Flaviano;3;1;Gorgoniidae spp;;;abundance;4;
El Resumidero;29/09/2011;Pelayo Camacho, Flaviano;3;1;Tripneustes depressus;;;abundance;4;
El Resumidero;29/09/2011;Pelayo Camacho, Flaviano;3;1;Holothuroidea spp;;;abundance;1;
El Resumidero;29/09/2011;Pelayo Camacho, Flaviano;3;1;Muricanthus princeps;;;abundance;2;
El Resumidero;29/09/2011;Pelayo Camacho, Flaviano;3;1;Pinctada mazatlanica;;;abundance;6;
El Resumidero;29/09/2011;Pelayo Camacho, Flaviano;3;1;Chama spp;;;abundance;11;
El Resumidero;29/09/2011;Pelayo Camacho, Flaviano;3;2;Nidorellia armata;;;abundance;2;
El Resumidero;29/09/2011;Pelayo Camacho, Flaviano;3;2;Phataria unifascialis;;;abundance;5;
El Resumidero;29/09/2011;Pelayo Camacho, Flaviano;3;2;Gorgoniidae spp;;;abundance;1;
El Resumidero;29/09/2011;Pelayo Camacho, Flaviano;3;2;Tripneustes depressus;;;abundance;43;
El Resumidero;29/09/2011;Pelayo Camacho, Flaviano;3;2;Muricanthus princeps;;;abundance;1;
El Resumidero;29/09/2011;Pelayo Camacho, Flaviano;3;2;Pinctada mazatlanica;;;abundance;3;
El Resumidero;29/09/2011;Pelayo Camacho, Flaviano;3;2;Chama spp;;;abundance;3;
El Resumidero;29/09/2011;Pelayo Camacho, Flaviano;3;2;Phataria unifascialis;;;abundance;14;
El Resumidero;29/09/2011;Pelayo Camacho, Flaviano;3;2;Gorgoniidae spp;;;abundance;2;
El Resumidero;29/09/2011;Pelayo Camacho, Flaviano;3;2;Eucidaris thouarsii;;;abundance;2;
El Resumidero;29/09/2011;Pelayo Camacho, Flaviano;3;2;Tripneustes depressus;;;abundance;1;
El Resumidero;29/09/2011;Pelayo Camacho, Flaviano;3;2;Chama spp;;;abundance;1;
El Resumidero;29/09/2011;Pelayo Camacho, Flaviano;3;2;Phataria unifascialis;;;abundance;8;
El Resumidero;29/09/2011;Pelayo Camacho, Flaviano;3;2;Gorgoniidae spp;;;abundance;2;
El Resumidero;29/09/2011;Pelayo Camacho, Flaviano;3;2;Tripneustes depressus;;;abundance;5;
El Resumidero;29/09/2011;Pelayo Camacho, Flaviano;3;2;Muricanthus princeps;;;abundance;1;
El Resumidero;29/09/2011;Pelayo Camacho, Flaviano;3;2;Pinctada mazatlanica;;;abundance;2;
El Resumidero;29/09/2011;Pelayo Camacho, Flaviano;3;2;Chama spp;;;abundance;3;
El Resumidero;29/09/2011;Pelayo Camacho, Flaviano;3;3;Phataria unifascialis;;;abundance;8;
El Resumidero;29/09/2011;Pelayo Camacho, Flaviano;3;3;Gorgoniidae spp;;;abundance;6;
El Resumidero;29/09/2011;Pelayo Camacho, Flaviano;3;3;Tripneustes depressus;;;abundance;12;
El Resumidero;29/09/2011;Pelayo Camacho, Flaviano;3;3;Chama spp;;;abundance;8;
El Resumidero;29/09/2011;Pelayo Camacho, Flaviano;3;3;Phataria unifascialis;;;abundance;11;
El Resumidero;29/09/2011;Pelayo Camacho, Flaviano;3;3;Gorgoniidae spp;;;abundance;4;
El Resumidero;29/09/2011;Pelayo Camacho, Flaviano;3;3;Eucidaris thouarsii;;;abundance;3;
El Resumidero;29/09/2011;Pelayo Camacho, Flaviano;3;3;Tripneustes depressus;;;abundance;6;
El Resumidero;29/09/2011;Pelayo Camacho, Flaviano;3;3;Centrostephanus coronatus;;;abundance;1;
El Resumidero;29/09/2011;Pelayo Camacho, Flaviano;3;3;Spondylus calcifer;;;abundance;1;
El Resumidero;29/09/2011;Pelayo Camacho, Flaviano;3;3;Chama spp;;;abundance;4;
El Resumidero;29/09/2011;Pelayo Camacho, Flaviano;3;3;Nidorellia armata;;;abundance;1;
El Resumidero;29/09/2011;Pelayo Camacho, Flaviano;3;3;Pentaceraster cumingi;;;abundance;5;
El Resumidero;29/09/2011;Pelayo Camacho, Flaviano;3;3;Phataria unifascialis;;;abundance;7;
El Resumidero;29/09/2011;Pelayo Camacho, Flaviano;3;3;Tripneustes depressus;;;abundance;2;
El Resumidero;29/09/2011;Pelayo Camacho, Flaviano;3;3;Chama spp;;;abundance;5;
El Resumidero;29/09/2011;Pelayo Camacho, Flaviano;3;4;Pentaceraster cumingi;;;abundance;6;
El Resumidero;29/09/2011;Pelayo Camacho, Flaviano;3;4;Phataria unifascialis;;;abundance;1;
El Resumidero;29/09/2011;Pelayo Camacho, Flaviano;3;4;Eucidaris thouarsii;;;abundance;3;
El Resumidero;29/09/2011;Pelayo Camacho, Flaviano;3;4;Tripneustes depressus;;;abundance;2;
El Resumidero;29/09/2011;Pelayo Camacho, Flaviano;3;4;Chama spp;;;abundance;10;
El Resumidero;29/09/2011;Pelayo Camacho, Flaviano;3;4;Pentaceraster cumingi;;;abundance;4;
El Resumidero;29/09/2011;Pelayo Camacho, Flaviano;3;4;Phataria unifascialis;;;abundance;1;
El Resumidero;29/09/2011;Pelayo Camacho, Flaviano;3;4;Antipathes galapagensis;;;abundance;2;
El Resumidero;29/09/2011;Pelayo Camacho, Flaviano;3;4;Eucidaris thouarsii;;;abundance;1;
El Resumidero;29/09/2011;Pelayo Camacho, Flaviano;3;4;Tripneustes depressus;;;abundance;1;
El Resumidero;29/09/2011;Pelayo Camacho, Flaviano;3;4;Muricanthus princeps;;;abundance;2;
El Resumidero;29/09/2011;Pelayo Camacho, Flaviano;3;4;Pinctada mazatlanica;;;abundance;4;
El Resumidero;29/09/2011;Pelayo Camacho, Flaviano;3;4;Chama spp;;;abundance;15;
El Resumidero;29/09/2011;Pelayo Camacho, Flaviano;3;4;Pentaceraster cumingi;;;abundance;2;
El Resumidero;29/09/2011;Pelayo Camacho, Flaviano;3;4;Phataria unifascialis;;;abundance;4;
El Resumidero;29/09/2011;Pelayo Camacho, Flaviano;3;4;Gorgoniidae spp;;;abundance;4;
El Resumidero;29/09/2011;Pelayo Camacho, Flaviano;3;4;Holothuroidea spp;;;abundance;1;
El Resumidero;29/09/2011;Pelayo Camacho, Flaviano;3;4;Pinctada mazatlanica;;;abundance;1;
El Resumidero;29/09/2011;Pelayo Camacho, Flaviano;3;4;Chama spp;;;abundance;8;
El Resumidero;29/09/2011;Garcia, Juan Gabriel;3;1;Pentaceraster cumingi;;;abundance;2;
El Resumidero;29/09/2011;Garcia, Juan Gabriel;3;1;Gorgoniidae spp;;;abundance;15;
El Resumidero;29/09/2011;Garcia, Juan Gabriel;3;1;Pinctada mazatlanica;;;abundance;1;
El Resumidero;29/09/2011;Garcia, Juan Gabriel;3;1;Pentaceraster cumingi;;;abundance;6;
El Resumidero;29/09/2011;Garcia, Juan Gabriel;3;1;Phataria unifascialis;;;abundance;1;
El Resumidero;29/09/2011;Garcia, Juan Gabriel;3;1;Gorgoniidae spp;;;abundance;5;
El Resumidero;29/09/2011;Garcia, Juan Gabriel;3;1;Phyllonotus erythrostomus;;;abundance;1;
El Resumidero;29/09/2011;Garcia, Juan Gabriel;3;1;Pteria sterna;;;abundance;2;
El Resumidero;29/09/2011;Garcia, Juan Gabriel;3;1;Pentaceraster cumingi;;;abundance;4;
El Resumidero;29/09/2011;Garcia, Juan Gabriel;3;1;Phataria unifascialis;;;abundance;5;
El Resumidero;29/09/2011;Garcia, Juan Gabriel;3;1;Gorgoniidae spp;;;abundance;2;
El Resumidero;29/09/2011;Garcia, Juan Gabriel;3;1;Holothuroidea spp;;;abundance;1;
El Resumidero;29/09/2011;Garcia, Juan Gabriel;3;1;Phyllonotus erythrostomus;;;abundance;1;
El Resumidero;29/09/2011;Garcia, Juan Gabriel;3;1;Pinctada mazatlanica;;;abundance;2;
El Resumidero;29/09/2011;Garcia, Juan Gabriel;3;2;Phataria unifascialis;;;abundance;4;
El Resumidero;29/09/2011;Garcia, Juan Gabriel;3;2;Gorgoniidae spp;;;abundance;4;
El Resumidero;29/09/2011;Garcia, Juan Gabriel;3;2;Holothuroidea spp;;;abundance;1;
El Resumidero;29/09/2011;Garcia, Juan Gabriel;3;2;Pinctada mazatlanica;;;abundance;2;
El Resumidero;29/09/2011;Garcia, Juan Gabriel;3;2;Phataria unifascialis;;;abundance;9;
El Resumidero;29/09/2011;Garcia, Juan Gabriel;3;2;Gorgoniidae spp;;;abundance;4;
El Resumidero;29/09/2011;Garcia, Juan Gabriel;3;2;Tripneustes depressus;;;abundance;1;
El Resumidero;29/09/2011;Garcia, Juan Gabriel;3;2;Pinctada mazatlanica;;;abundance;1;
El Resumidero;29/09/2011;Garcia, Juan Gabriel;3;2;Pentaceraster cumingi;;;abundance;5;
El Resumidero;29/09/2011;Garcia, Juan Gabriel;3;2;Phataria unifascialis;;;abundance;3;
El Resumidero;29/09/2011;Garcia, Juan Gabriel;3;2;Gorgoniidae spp;;;abundance;2;
El Resumidero;29/09/2011;Garcia, Juan Gabriel;3;2;Diadema mexicanum;;;abundance;1;
El Resumidero;29/09/2011;Garcia, Juan Gabriel;3;2;Toxopneustes roseus;;;abundance;1;
El Resumidero;29/09/2011;Garcia, Juan Gabriel;3;2;Muricanthus princeps;;;abundance;1;
El Resumidero;29/09/2011;Garcia, Juan Gabriel;3;2;Pinctada mazatlanica;;;abundance;5;
El Resumidero;29/09/2011;Garcia, Juan Gabriel;3;3;Pentaceraster cumingi;;;abundance;9;
El Resumidero;29/09/2011;Garcia, Juan Gabriel;3;3;Asteropsis carinifera;;;abundance;1;
El Resumidero;29/09/2011;Garcia, Juan Gabriel;3;3;Phataria unifascialis;;;abundance;1;
El Resumidero;29/09/2011;Garcia, Juan Gabriel;3;3;Eucidaris thouarsii;;;abundance;1;
El Resumidero;29/09/2011;Garcia, Juan Gabriel;3;3;Pinctada mazatlanica;;;abundance;5;
El Resumidero;29/09/2011;Garcia, Juan Gabriel;3;3;Pentaceraster cumingi;;;abundance;11;
El Resumidero;29/09/2011;Garcia, Juan Gabriel;3;3;Phataria unifascialis;;;abundance;1;
El Resumidero;29/09/2011;Garcia, Juan Gabriel;3;3;Phyllonotus erythrostomus;;;abundance;1;
El Resumidero;29/09/2011;Garcia, Juan Gabriel;3;3;Pinctada mazatlanica;;;abundance;3;
El Resumidero;29/09/2011;Garcia, Juan Gabriel;3;3;Pentaceraster cumingi;;;abundance;5;
El Resumidero;29/09/2011;Garcia, Juan Gabriel;3;3;Pinctada mazatlanica;;;abundance;5;
El Resumidero;29/09/2011;Garcia, Juan Gabriel;3;4;Pentaceraster cumingi;;;abundance;3;
El Resumidero;29/09/2011;Garcia, Juan Gabriel;3;4;Phataria unifascialis;;;abundance;1;
El Resumidero;29/09/2011;Garcia, Juan Gabriel;3;4;Gorgoniidae spp;;;abundance;2;
El Resumidero;29/09/2011;Garcia, Juan Gabriel;3;4;Phyllonotus erythrostomus;;;abundance;2;
El Resumidero;29/09/2011;Garcia, Juan Gabriel;3;4;Pinctada mazatlanica;;;abundance;1;
El Resumidero;29/09/2011;Garcia, Juan Gabriel;3;4;Phataria unifascialis;;;abundance;5;
El Resumidero;29/09/2011;Garcia, Juan Gabriel;3;4;Eucidaris thouarsii;;;abundance;1;
El Resumidero;29/09/2011;Garcia, Juan Gabriel;3;4;Holothuroidea spp;;;abundance;1;
El Resumidero;29/09/2011;Garcia, Juan Gabriel;3;4;Pinctada mazatlanica;;;abundance;3;
El Resumidero;29/09/2011;Garcia, Juan Gabriel;3;4;Phataria unifascialis;;;abundance;5;
El Resumidero;29/09/2011;Garcia, Juan Gabriel;3;4;Gorgoniidae spp;;;abundance;1;
El Resumidero;29/09/2011;Garcia, Juan Gabriel;3;4;Phyllonotus erythrostomus;;;abundance;1;
El Resumidero;29/09/2011;Garcia, Juan Gabriel;3;4;Pinctada mazatlanica;;;abundance;1;
El Resumidero;29/09/2011;Solano, Rosario;3;1;Pentaceraster cumingi;;;abundance;9;
El Resumidero;29/09/2011;Solano, Rosario;3;1;Phataria unifascialis;;;abundance;2;
El Resumidero;29/09/2011;Solano, Rosario;3;1;Gorgoniidae spp;;;abundance;1;
El Resumidero;29/09/2011;Solano, Rosario;3;1;Antipathes galapagensis;;;abundance;1;
El Resumidero;29/09/2011;Solano, Rosario;3;1;Hexaplex nigritus;;;abundance;2;
El Resumidero;29/09/2011;Solano, Rosario;3;1;Pinctada mazatlanica;;;abundance;5;
El Resumidero;29/09/2011;Solano, Rosario;3;1;Pentaceraster cumingi;;;abundance;3;
El Resumidero;29/09/2011;Solano, Rosario;3;1;Holothuroidea spp;;;abundance;4;
El Resumidero;29/09/2011;Solano, Rosario;3;1;Chama spp;;;abundance;1;
El Resumidero;29/09/2011;Solano, Rosario;3;1;Nidorellia armata;;;abundance;1;
El Resumidero;29/09/2011;Solano, Rosario;3;1;Pentaceraster cumingi;;;abundance;8;
El Resumidero;29/09/2011;Solano, Rosario;3;1;Holothuroidea spp;;;abundance;1;
El Resumidero;29/09/2011;Solano, Rosario;3;1;Pinctada mazatlanica;;;abundance;1;
El Resumidero;29/09/2011;Solano, Rosario;3;1;Chama spp;;;abundance;2;
El Resumidero;29/09/2011;Solano, Rosario;3;2;Pentaceraster cumingi;;;abundance;4;
El Resumidero;29/09/2011;Solano, Rosario;3;2;Phataria unifascialis;;;abundance;4;
El Resumidero;29/09/2011;Solano, Rosario;3;2;Gorgoniidae spp;;;abundance;1;
El Resumidero;29/09/2011;Solano, Rosario;3;2;Antipathes galapagensis;;;abundance;1;
El Resumidero;29/09/2011;Solano, Rosario;3;2;Holothuroidea spp;;;abundance;1;
El Resumidero;29/09/2011;Solano, Rosario;3;2;Hexaplex nigritus;;;abundance;1;
El Resumidero;29/09/2011;Solano, Rosario;3;2;Pinctada mazatlanica;;;abundance;6;
El Resumidero;29/09/2011;Solano, Rosario;3;2;Chama spp;;;abundance;5;
El Resumidero;29/09/2011;Solano, Rosario;3;2;Pentaceraster cumingi;;;abundance;3;
El Resumidero;29/09/2011;Solano, Rosario;3;2;Pinctada mazatlanica;;;abundance;7;
El Resumidero;29/09/2011;Solano, Rosario;3;2;Chama spp;;;abundance;2;
El Resumidero;29/09/2011;Solano, Rosario;3;2;Acanthaster ellisi;;;abundance;1;
El Resumidero;29/09/2011;Solano, Rosario;3;2;Pentaceraster cumingi;;;abundance;3;
El Resumidero;29/09/2011;Solano, Rosario;3;2;Phataria unifascialis;;;abundance;1;
El Resumidero;29/09/2011;Solano, Rosario;3;2;Hexaplex nigritus;;;abundance;1;
El Resumidero;29/09/2011;Solano, Rosario;3;2;Pinctada mazatlanica;;;abundance;6;
El Resumidero;29/09/2011;Solano, Rosario;3;2;Pinna rugosa;;;abundance;1;
El Resumidero;29/09/2011;Solano, Rosario;3;3;Pentaceraster cumingi;;;abundance;4;
El Resumidero;29/09/2011;Solano, Rosario;3;3;Phataria unifascialis;;;abundance;1;
El Resumidero;29/09/2011;Solano, Rosario;3;3;Hexaplex nigritus;;;abundance;1;
El Resumidero;29/09/2011;Solano, Rosario;3;3;Pinctada mazatlanica;;;abundance;4;
El Resumidero;29/09/2011;Solano, Rosario;3;3;Hyotissa hyotis;;;abundance;1;
El Resumidero;29/09/2011;Solano, Rosario;3;3;Chama spp;;;abundance;3;
El Resumidero;29/09/2011;Solano, Rosario;3;3;Pentaceraster cumingi;;;abundance;2;
El Resumidero;29/09/2011;Solano, Rosario;3;3;Phataria unifascialis;;;abundance;2;
El Resumidero;29/09/2011;Solano, Rosario;3;3;Chama spp;;;abundance;2;
El Resumidero;29/09/2011;Solano, Rosario;3;3;Pentaceraster cumingi;;;abundance;8;
El Resumidero;29/09/2011;Solano, Rosario;3;3;Phataria unifascialis;;;abundance;1;
El Resumidero;29/09/2011;Solano, Rosario;3;3;Pinctada mazatlanica;;;abundance;5;
El Resumidero;29/09/2011;Solano, Rosario;3;3;Pinna rugosa;;;abundance;1;
El Resumidero;29/09/2011;Solano, Rosario;3;3;Chama spp;;;abundance;1;
El Resumidero;29/09/2011;Solano, Rosario;3;4;Pentaceraster cumingi;;;abundance;4;
El Resumidero;29/09/2011;Solano, Rosario;3;4;Pinctada mazatlanica;;;abundance;1;
El Resumidero;29/09/2011;Solano, Rosario;3;4;Pentaceraster cumingi;;;abundance;10;
El Resumidero;29/09/2011;Solano, Rosario;3;4;Holothuroidea spp;;;abundance;1;
El Resumidero;29/09/2011;Solano, Rosario;3;4;Hexaplex nigritus;;;abundance;1;
El Resumidero;29/09/2011;Solano, Rosario;3;4;Pinctada mazatlanica;;;abundance;2;
El Resumidero;29/09/2011;Solano, Rosario;3;4;Chama spp;;;abundance;2;
El Resumidero;29/09/2011;Solano, Rosario;3;4;Pentaceraster cumingi;;;abundance;11;
El Resumidero;29/09/2011;Solano, Rosario;3;4;Holothuroidea spp;;;abundance;2;
El Resumidero;29/09/2011;Solano, Rosario;3;4;Pinctada mazatlanica;;;abundance;2;
El Resumidero;29/09/2011;Solano, Rosario;3;4;Hyotissa hyotis;;;abundance;1;
El Resumidero;29/09/2011;Solano, Rosario;3;4;Chama spp;;;abundance;1;
El Faro (ISPN);29/09/2011;Delgado, Samuel;1;1;Stegastes rectifraenum;;;size;18;3
El Faro (ISPN);29/09/2011;Delgado, Samuel;1;1;Stegastes rectifraenum;;;size;13;5
El Faro (ISPN);29/09/2011;Delgado, Samuel;1;1;Holacanthus passer;;;size;18;25
El Faro (ISPN);29/09/2011;Delgado, Samuel;1;1;Bodianus diplotaenia;;;size;3;35
El Faro (ISPN);29/09/2011;Delgado, Samuel;1;1;Chromis atrilobata;;;size;70;5
El Faro (ISPN);29/09/2011;Delgado, Samuel;1;1;Haemulon maculicauda;;;size;7;25
El Faro (ISPN);29/09/2011;Delgado, Samuel;1;1;Abudefduf troscheli;;;size;2;15
El Faro (ISPN);29/09/2011;Delgado, Samuel;1;1;Nicholsina denticulata;;;size;1;8
El Faro (ISPN);29/09/2011;Delgado, Samuel;1;1;Serranus psittacinus;;;size;1;10
El Faro (ISPN);29/09/2011;Delgado, Samuel;1;1;Johnrandalia nigrirostris;;;size;3;15
El Faro (ISPN);29/09/2011;Delgado, Samuel;1;1;Lutjanus argentiventris;;;size;4;35
El Faro (ISPN);29/09/2011;Delgado, Samuel;1;2;Stegastes rectifraenum;;;size;15;5
El Faro (ISPN);29/09/2011;Delgado, Samuel;1;2;Holacanthus passer;;;size;4;25
El Faro (ISPN);29/09/2011;Delgado, Samuel;1;2;Bodianus diplotaenia;;;size;2;25
El Faro (ISPN);29/09/2011;Delgado, Samuel;1;2;Chromis atrilobata;;;size;35;5
El Faro (ISPN);29/09/2011;Delgado, Samuel;1;2;Haemulon maculicauda;;;size;9;20
El Faro (ISPN);29/09/2011;Delgado, Samuel;1;2;Thalassoma lucasanum;;;size;2;8
El Faro (ISPN);29/09/2011;Delgado, Samuel;1;2;Abudefduf troscheli;;;size;2;15
El Faro (ISPN);29/09/2011;Delgado, Samuel;1;2;Alphestes immaculatus;;;size;1;20
El Faro (ISPN);29/09/2011;Delgado, Samuel;1;2;Lutjanus argentiventris;;;size;3;30
El Faro (ISPN);29/09/2011;Delgado, Samuel;1;2;Balistes polylepis;;;size;1;25
El Faro (ISPN);29/09/2011;Delgado, Samuel;1;2;Caranx caballus;;;size;3;20
El Faro (ISPN);29/09/2011;Delgado, Samuel;1;2;Sufflamen verres;;;size;1;25
El Faro (ISPN);29/09/2011;Delgado, Samuel;1;3;Haemulon sexfasciatum;;;size;1;25
El Faro (ISPN);29/09/2011;Delgado, Samuel;1;3;Stegastes rectifraenum;;;size;14;5
El Faro (ISPN);29/09/2011;Delgado, Samuel;1;3;Holacanthus passer;;;size;4;20
El Faro (ISPN);29/09/2011;Delgado, Samuel;1;3;Chromis atrilobata;;;size;30;5
El Faro (ISPN);29/09/2011;Delgado, Samuel;1;3;Abudefduf troscheli;;;size;8;10
El Faro (ISPN);29/09/2011;Delgado, Samuel;1;3;Nicholsina denticulata;;;size;3;8
El Faro (ISPN);29/09/2011;Delgado, Samuel;1;3;Diodon holocanthus;;;size;1;25
