site;date;observer;dive;replicate;species;sex;maturity;size_type;abundance;size_observed
Sitio Nuevo;03/11/2013;Encinas, Leopoldo;2;1;Pinctada mazatlanica;NA;NA;abundance;9;
Sitio Nuevo;03/11/2013;Encinas, Leopoldo;2;2;Eucidaris thouarsii;NA;NA;abundance;4;
Sitio Nuevo;03/11/2013;Encinas, Leopoldo;2;2;Tripneustes depressus;NA;NA;abundance;20;
Sitio Nuevo;03/11/2013;Encinas, Leopoldo;2;2;Diadema mexicanum;NA;NA;abundance;2;
Sitio Nuevo;03/11/2013;Encinas, Leopoldo;2;2;Pinctada mazatlanica;NA;NA;abundance;7;
Sitio Nuevo;03/11/2013;Encinas, Leopoldo;2;2;Gorgoniidae spp;NA;NA;abundance;3;
Sitio Nuevo;03/11/2013;Encinas, Leopoldo;2;2;Tripneustes depressus;NA;NA;abundance;20;
Sitio Nuevo;03/11/2013;Encinas, Leopoldo;2;2;Pinctada mazatlanica;NA;NA;abundance;4;
Sitio Nuevo;03/11/2013;Encinas, Leopoldo;2;2;Pharia pyramidata;NA;NA;abundance;2;
Sitio Nuevo;03/11/2013;Encinas, Leopoldo;2;2;Gorgoniidae spp;NA;NA;abundance;10;
Sitio Nuevo;03/11/2013;Encinas, Leopoldo;2;2;Tripneustes depressus;NA;NA;abundance;15;
Sitio Nuevo;03/11/2013;Encinas, Leopoldo;2;2;Pinctada mazatlanica;NA;NA;abundance;12;
Sitio Nuevo;03/11/2013;Encinas, Leopoldo;2;3;Pentaceraster cumingi;NA;NA;abundance;12;
Sitio Nuevo;03/11/2013;Encinas, Leopoldo;2;3;Phataria unifascialis;NA;NA;abundance;5;
Sitio Nuevo;03/11/2013;Encinas, Leopoldo;2;3;Gorgoniidae spp;NA;NA;abundance;7;
Sitio Nuevo;03/11/2013;Encinas, Leopoldo;2;3;Tripneustes depressus;NA;NA;abundance;11;
Sitio Nuevo;03/11/2013;Encinas, Leopoldo;2;3;Pinctada mazatlanica;NA;NA;abundance;6;
Sitio Nuevo;03/11/2013;Encinas, Leopoldo;2;3;Pentaceraster cumingi;NA;NA;abundance;7;
Sitio Nuevo;03/11/2013;Encinas, Leopoldo;2;3;Phataria unifascialis;NA;NA;abundance;2;
Sitio Nuevo;03/11/2013;Encinas, Leopoldo;2;3;Gorgoniidae spp;NA;NA;abundance;3;
Sitio Nuevo;03/11/2013;Encinas, Leopoldo;2;3;Tripneustes depressus;NA;NA;abundance;7;
Sitio Nuevo;03/11/2013;Encinas, Leopoldo;2;3;Pinctada mazatlanica;NA;NA;abundance;3;
Sitio Nuevo;03/11/2013;Encinas, Leopoldo;2;3;Pentaceraster cumingi;NA;NA;abundance;7;
Sitio Nuevo;03/11/2013;Encinas, Leopoldo;2;3;Phataria unifascialis;NA;NA;abundance;5;
Sitio Nuevo;03/11/2013;Encinas, Leopoldo;2;3;Gorgoniidae spp;NA;NA;abundance;9;
Sitio Nuevo;03/11/2013;Encinas, Leopoldo;2;3;Tripneustes depressus;NA;NA;abundance;5;
Sitio Nuevo;03/11/2013;Encinas, Leopoldo;2;3;Pinctada mazatlanica;NA;NA;abundance;8;
Sitio Nuevo;03/11/2013;Encinas, Leopoldo;2;4;Pentaceraster cumingi;NA;NA;abundance;16;
Sitio Nuevo;03/11/2013;Encinas, Leopoldo;2;4;Phataria unifascialis;NA;NA;abundance;3;
Sitio Nuevo;03/11/2013;Encinas, Leopoldo;2;4;Gorgoniidae spp;NA;NA;abundance;6;
Sitio Nuevo;03/11/2013;Encinas, Leopoldo;2;4;Tripneustes depressus;NA;NA;abundance;17;
Sitio Nuevo;03/11/2013;Encinas, Leopoldo;2;4;Pinctada mazatlanica;NA;NA;abundance;1;
Sitio Nuevo;03/11/2013;Encinas, Leopoldo;2;4;Pentaceraster cumingi;NA;NA;abundance;12;
Sitio Nuevo;03/11/2013;Encinas, Leopoldo;2;4;Phataria unifascialis;NA;NA;abundance;4;
Sitio Nuevo;03/11/2013;Encinas, Leopoldo;2;4;Gorgoniidae spp;NA;NA;abundance;10;
Sitio Nuevo;03/11/2013;Encinas, Leopoldo;2;4;Tripneustes depressus;NA;NA;abundance;20;
Sitio Nuevo;03/11/2013;Encinas, Leopoldo;2;4;Pinctada mazatlanica;NA;NA;abundance;3;
Sitio Nuevo;03/11/2013;Encinas, Leopoldo;2;4;Pentaceraster cumingi;NA;NA;abundance;15;
Sitio Nuevo;03/11/2013;Encinas, Leopoldo;2;4;Phataria unifascialis;NA;NA;abundance;4;
Sitio Nuevo;03/11/2013;Encinas, Leopoldo;2;4;Gorgoniidae spp;NA;NA;abundance;10;
Sitio Nuevo;03/11/2013;Encinas, Leopoldo;2;4;Tripneustes depressus;NA;NA;abundance;17;
Sitio Nuevo;03/11/2013;Encinas, Leopoldo;2;4;Pinctada mazatlanica;NA;NA;abundance;8;
Sitio Nuevo;03/11/2013;Delgado, Samuel;2;1;Tripneustes depressus;NA;NA;abundance;5;
Sitio Nuevo;03/11/2013;Delgado, Samuel;2;1;Phataria unifascialis;NA;NA;abundance;2;
Sitio Nuevo;03/11/2013;Delgado, Samuel;2;1;Gorgoniidae spp;NA;NA;abundance;8;
Sitio Nuevo;03/11/2013;Delgado, Samuel;2;1;Gorgoniidae spp;NA;NA;abundance;5;
Sitio Nuevo;03/11/2013;Delgado, Samuel;2;1;Pentaceraster cumingi;NA;NA;abundance;2;
Sitio Nuevo;03/11/2013;Delgado, Samuel;2;1;Pinctada mazatlanica;NA;NA;abundance;1;
Sitio Nuevo;03/11/2013;Delgado, Samuel;2;1;Muricanthus princeps;NA;NA;abundance;1;
Sitio Nuevo;03/11/2013;Delgado, Samuel;2;1;Tripneustes depressus;NA;NA;abundance;30;
Sitio Nuevo;03/11/2013;Delgado, Samuel;2;1;Phataria unifascialis;NA;NA;abundance;1;
Sitio Nuevo;03/11/2013;Delgado, Samuel;2;1;Gorgoniidae spp;NA;NA;abundance;2;
Sitio Nuevo;03/11/2013;Delgado, Samuel;2;1;Muricanthus princeps;NA;NA;abundance;3;
Sitio Nuevo;03/11/2013;Delgado, Samuel;2;2;Gorgoniidae spp;NA;NA;abundance;8;
Sitio Nuevo;03/11/2013;Delgado, Samuel;2;2;Pinctada mazatlanica;NA;NA;abundance;1;
Sitio Nuevo;03/11/2013;Delgado, Samuel;2;2;Pentaceraster cumingi;NA;NA;abundance;1;
Sitio Nuevo;03/11/2013;Delgado, Samuel;2;2;Gorgoniidae spp;NA;NA;abundance;13;
Sitio Nuevo;03/11/2013;Delgado, Samuel;2;2;Pinctada mazatlanica;NA;NA;abundance;4;
Sitio Nuevo;03/11/2013;Delgado, Samuel;2;2;Gorgoniidae spp;NA;NA;abundance;6;
Sitio Nuevo;03/11/2013;Delgado, Samuel;2;2;Pinctada mazatlanica;NA;NA;abundance;3;
Sitio Nuevo;03/11/2013;Delgado, Samuel;2;2;Tripneustes depressus;NA;NA;abundance;4;
Sitio Nuevo;03/11/2013;Delgado, Samuel;2;2;Phataria unifascialis;NA;NA;abundance;2;
Sitio Nuevo;03/11/2013;Becerra, Ulises;2;1;Gorgoniidae spp;NA;NA;abundance;20;
Sitio Nuevo;03/11/2013;Becerra, Ulises;2;3;Pentaceraster cumingi;NA;NA;abundance;8;
Sitio Nuevo;03/11/2013;Becerra, Ulises;2;3;Tripneustes depressus;NA;NA;abundance;5;
Sitio Nuevo;03/11/2013;Becerra, Ulises;2;3;Pinctada mazatlanica;NA;NA;abundance;9;
Sitio Nuevo;03/11/2013;Becerra, Ulises;2;3;Phataria unifascialis;NA;NA;abundance;9;
Sitio Nuevo;03/11/2013;Becerra, Ulises;2;3;Chama spp;NA;NA;abundance;3;
Sitio Nuevo;03/11/2013;Becerra, Ulises;2;4;Gorgoniidae spp;NA;NA;abundance;11;
Sitio Nuevo;03/11/2013;Becerra, Ulises;2;4;Pentaceraster cumingi;NA;NA;abundance;25;
Sitio Nuevo;03/11/2013;Becerra, Ulises;2;4;Pinctada mazatlanica;NA;NA;abundance;10;
Sitio Nuevo;03/11/2013;Becerra, Ulises;2;4;Phataria unifascialis;NA;NA;abundance;8;
Sitio Nuevo;03/11/2013;Becerra, Ulises;2;4;Tripneustes depressus;NA;NA;abundance;11;
Sitio Nuevo;03/11/2013;Becerra, Ulises;2;4;Pharia pyramidata;NA;NA;abundance;3;
Sitio Nuevo;03/11/2013;Becerra, Ulises;2;4;Chama spp;NA;NA;abundance;3;
Sitio Nuevo;03/11/2013;Becerra, Ulises;2;4;Centrostephanus coronatus;NA;NA;abundance;2;
Sitio Nuevo;03/11/2013;Becerra, Ulises;2;4;Eucidaris thouarsii;NA;NA;abundance;3;
Sitio Nuevo;03/11/2013;Lopez, Juan Gabriel;1;1;Pentaceraster cumingi;NA;NA;abundance;3;
Sitio Nuevo;03/11/2013;Lopez, Juan Gabriel;1;1;Gorgoniidae spp;NA;NA;abundance;10;
Sitio Nuevo;03/11/2013;Lopez, Juan Gabriel;1;1;Pentaceraster cumingi;NA;NA;abundance;5;
Sitio Nuevo;03/11/2013;Lopez, Juan Gabriel;1;1;Phataria unifascialis;NA;NA;abundance;1;
Sitio Nuevo;03/11/2013;Lopez, Juan Gabriel;1;1;Gorgoniidae spp;NA;NA;abundance;4;
Sitio Nuevo;03/11/2013;Lopez, Juan Gabriel;1;1;Pentaceraster cumingi;NA;NA;abundance;3;
Sitio Nuevo;03/11/2013;Lopez, Juan Gabriel;1;1;Gorgoniidae spp;NA;NA;abundance;2;
Sitio Nuevo;03/11/2013;Lopez, Juan Gabriel;1;1;Toxopneustes roseus;NA;NA;abundance;1;
Sitio Nuevo;03/11/2013;Lopez, Juan Gabriel;1;2;Pentaceraster cumingi;NA;NA;abundance;5;
Sitio Nuevo;03/11/2013;Lopez, Juan Gabriel;1;2;Gorgoniidae spp;NA;NA;abundance;7;
Sitio Nuevo;03/11/2013;Lopez, Juan Gabriel;1;2;Pentaceraster cumingi;NA;NA;abundance;3;
Sitio Nuevo;03/11/2013;Lopez, Juan Gabriel;1;2;Gorgoniidae spp;NA;NA;abundance;1;
Sitio Nuevo;03/11/2013;Lopez, Juan Gabriel;1;2;Pinctada mazatlanica;NA;NA;abundance;4;
Sitio Nuevo;03/11/2013;Lopez, Juan Gabriel;1;2;Pentaceraster cumingi;NA;NA;abundance;5;
Sitio Nuevo;03/11/2013;Lopez, Juan Gabriel;1;2;Phataria unifascialis;NA;NA;abundance;2;
Sitio Nuevo;03/11/2013;Lopez, Juan Gabriel;1;2;Gorgoniidae spp;NA;NA;abundance;5;
Sitio Nuevo;03/11/2013;Lopez, Juan Gabriel;1;2;Isostichopus fuscus;NA;NA;abundance;1;
Sitio Nuevo;03/11/2013;Lopez, Juan Gabriel;1;2;Pinctada mazatlanica;NA;NA;abundance;1;
Sitio Nuevo;03/11/2013;Lopez, Juan Gabriel;1;2;Pteria sterna;NA;NA;abundance;1;
Sitio Nuevo;03/11/2013;Lopez, Juan Gabriel;1;3;Pentaceraster cumingi;NA;NA;abundance;3;
Sitio Nuevo;03/11/2013;Lopez, Juan Gabriel;1;3;Gorgoniidae spp;NA;NA;abundance;2;
Sitio Nuevo;03/11/2013;Lopez, Juan Gabriel;1;3;Eucidaris thouarsii;NA;NA;abundance;1;
Sitio Nuevo;03/11/2013;Lopez, Juan Gabriel;1;3;Pinctada mazatlanica;NA;NA;abundance;1;
Sitio Nuevo;03/11/2013;Lopez, Juan Gabriel;1;3;Pentaceraster cumingi;NA;NA;abundance;1;
Sitio Nuevo;03/11/2013;Lopez, Juan Gabriel;1;3;Gorgoniidae spp;NA;NA;abundance;1;
Sitio Nuevo;03/11/2013;Lopez, Juan Gabriel;1;3;Pinctada mazatlanica;NA;NA;abundance;2;
Sitio Nuevo;03/11/2013;Lopez, Juan Gabriel;1;3;Pentaceraster cumingi;NA;NA;abundance;5;
Sitio Nuevo;03/11/2013;Lopez, Juan Gabriel;1;3;Phataria unifascialis;NA;NA;abundance;1;
Sitio Nuevo;03/11/2013;Lopez, Juan Gabriel;1;3;Gorgoniidae spp;NA;NA;abundance;4;
Sitio Nuevo;03/11/2013;Lopez, Juan Gabriel;1;3;Pinctada mazatlanica;NA;NA;abundance;1;
Sitio Nuevo;03/11/2013;Lopez, Juan Gabriel;1;4;Pentaceraster cumingi;NA;NA;abundance;7;
Sitio Nuevo;03/11/2013;Lopez, Juan Gabriel;1;4;Gorgoniidae spp;NA;NA;abundance;2;
Sitio Nuevo;03/11/2013;Lopez, Juan Gabriel;1;4;Toxopneustes roseus;NA;NA;abundance;1;
Sitio Nuevo;03/11/2013;Lopez, Juan Gabriel;1;4;Pinctada mazatlanica;NA;NA;abundance;3;
Sitio Nuevo;03/11/2013;Lopez, Juan Gabriel;1;4;Pentaceraster cumingi;NA;NA;abundance;4;
Sitio Nuevo;03/11/2013;Lopez, Juan Gabriel;1;4;Phataria unifascialis;NA;NA;abundance;1;
Sitio Nuevo;03/11/2013;Lopez, Juan Gabriel;1;4;Gorgoniidae spp;NA;NA;abundance;7;
Sitio Nuevo;03/11/2013;Lopez, Juan Gabriel;1;4;Toxopneustes roseus;NA;NA;abundance;2;
Sitio Nuevo;03/11/2013;Lopez, Juan Gabriel;1;4;Pinctada mazatlanica;NA;NA;abundance;1;
Sitio Nuevo;03/11/2013;Lopez, Juan Gabriel;1;4;Pentaceraster cumingi;NA;NA;abundance;8;
Sitio Nuevo;03/11/2013;Lopez, Juan Gabriel;1;4;Phataria unifascialis;NA;NA;abundance;3;
Sitio Nuevo;03/11/2013;Lopez, Juan Gabriel;1;4;Gorgoniidae spp;NA;NA;abundance;2;
Sitio Nuevo;03/11/2013;Lopez, Juan Gabriel;1;4;Toxopneustes roseus;NA;NA;abundance;2;
Sitio Nuevo;03/11/2013;Lopez, Juan Gabriel;1;4;Pinctada mazatlanica;NA;NA;abundance;4;
La Bufadora;03/11/2013;Bustamante, Noe;1;1;Stegastes rectifraenum;NA;NA;size;36;5
La Bufadora;03/11/2013;Bustamante, Noe;1;1;Stegastes rectifraenum;NA;NA;size;2;10
La Bufadora;03/11/2013;Bustamante, Noe;1;1;Holacanthus passer;NA;NA;size;1;5
La Bufadora;03/11/2013;Bustamante, Noe;1;1;Bodianus diplotaenia;NA;NA;size;4;20
La Bufadora;03/11/2013;Bustamante, Noe;1;1;Bodianus diplotaenia;NA;NA;size;3;10
La Bufadora;03/11/2013;Bustamante, Noe;1;1;Chromis atrilobata;NA;NA;size;5;10
La Bufadora;03/11/2013;Bustamante, Noe;1;1;Halichoeres dispilus;NA;NA;size;2;10
La Bufadora;03/11/2013;Bustamante, Noe;1;1;Mycteroperca rosacea;NA;NA;size;1;20
La Bufadora;03/11/2013;Bustamante, Noe;1;1;Girella simplicidens;NA;NA;size;3;25
La Bufadora;03/11/2013;Bustamante, Noe;1;1;Ophioblennius steindachneri;NA;NA;size;13;10
La Bufadora;03/11/2013;Bustamante, Noe;1;1;Cirrhitichthys oxycephalus;NA;NA;size;3;5
La Bufadora;03/11/2013;Bustamante, Noe;1;1;Cirrhitus rivulatus;NA;NA;size;10;10
La Bufadora;03/11/2013;Bustamante, Noe;1;2;Stegastes rectifraenum;NA;NA;size;10;5
La Bufadora;03/11/2013;Bustamante, Noe;1;2;Holacanthus passer;NA;NA;size;2;20
La Bufadora;03/11/2013;Bustamante, Noe;1;2;Bodianus diplotaenia;NA;NA;size;2;30
La Bufadora;03/11/2013;Bustamante, Noe;1;2;Bodianus diplotaenia;NA;NA;size;4;20
La Bufadora;03/11/2013;Bustamante, Noe;1;2;Bodianus diplotaenia;NA;NA;size;2;10
La Bufadora;03/11/2013;Bustamante, Noe;1;2;Chromis atrilobata;NA;NA;size;25;5
La Bufadora;03/11/2013;Bustamante, Noe;1;2;Halichoeres dispilus;NA;NA;size;3;10
La Bufadora;03/11/2013;Bustamante, Noe;1;2;Thalassoma lucasanum;NA;NA;size;16;10
La Bufadora;03/11/2013;Bustamante, Noe;1;2;Thalassoma lucasanum;NA;NA;size;63;5
La Bufadora;03/11/2013;Bustamante, Noe;1;2;Paranthias colonus;NA;NA;size;6;25
La Bufadora;03/11/2013;Bustamante, Noe;1;2;Paranthias colonus;NA;NA;size;3;30
La Bufadora;03/11/2013;Bustamante, Noe;1;2;Cirrhitus rivulatus;NA;NA;size;3;10
La Bufadora;03/11/2013;Bustamante, Noe;1;2;Ophioblennius steindachneri;NA;NA;size;3;10
La Bufadora;03/11/2013;Bustamante, Noe;1;3;Stegastes rectifraenum;NA;NA;size;40;5
La Bufadora;03/11/2013;Bustamante, Noe;1;3;Stegastes rectifraenum;NA;NA;size;4;10
La Bufadora;03/11/2013;Bustamante, Noe;1;3;Holacanthus passer;NA;NA;size;1;20
La Bufadora;03/11/2013;Bustamante, Noe;1;3;Bodianus diplotaenia;NA;NA;size;2;25
La Bufadora;03/11/2013;Bustamante, Noe;1;3;Bodianus diplotaenia;NA;NA;size;1;30
La Bufadora;03/11/2013;Bustamante, Noe;1;3;Bodianus diplotaenia;NA;NA;size;3;10
La Bufadora;03/11/2013;Bustamante, Noe;1;3;Chromis atrilobata;NA;NA;size;20;5
La Bufadora;03/11/2013;Bustamante, Noe;1;3;Thalassoma lucasanum;NA;NA;size;3;10
La Bufadora;03/11/2013;Bustamante, Noe;1;3;Thalassoma lucasanum;NA;NA;size;67;5
La Bufadora;03/11/2013;Bustamante, Noe;1;3;Mycteroperca rosacea;NA;NA;size;1;20
La Bufadora;03/11/2013;Bustamante, Noe;1;3;Balistes polylepis;NA;NA;size;1;25
La Bufadora;03/11/2013;Bustamante, Noe;1;3;Ophioblennius steindachneri;NA;NA;size;8;10
La Bufadora;03/11/2013;Bustamante, Noe;1;3;Cirrhitichthys oxycephalus;NA;NA;size;1;5
La Bufadora;03/11/2013;Bustamante, Noe;1;3;Cirrhitichthys oxycephalus;NA;NA;size;1;10
La Bufadora;03/11/2013;Bustamante, Noe;1;4;Stegastes rectifraenum;NA;NA;size;30;5
La Bufadora;03/11/2013;Bustamante, Noe;1;4;Bodianus diplotaenia;NA;NA;size;1;10
La Bufadora;03/11/2013;Bustamante, Noe;1;4;Bodianus diplotaenia;NA;NA;size;3;15
La Bufadora;03/11/2013;Bustamante, Noe;1;4;Chromis atrilobata;NA;NA;size;15;5
La Bufadora;03/11/2013;Bustamante, Noe;1;4;Chromis atrilobata;NA;NA;size;10;10
La Bufadora;03/11/2013;Bustamante, Noe;1;4;Halichoeres dispilus;NA;NA;size;10;5
La Bufadora;03/11/2013;Bustamante, Noe;1;4;Thalassoma lucasanum;NA;NA;size;1;5
La Bufadora;03/11/2013;Bustamante, Noe;1;4;Thalassoma lucasanum;NA;NA;size;8;10
La Bufadora;03/11/2013;Bustamante, Noe;1;4;Abudefduf troscheli;NA;NA;size;15;10
La Bufadora;03/11/2013;Bustamante, Noe;1;4;Mycteroperca rosacea;NA;NA;size;1;20
La Bufadora;03/11/2013;Bustamante, Noe;1;4;Mycteroperca rosacea;NA;NA;size;2;10
La Bufadora;03/11/2013;Bustamante, Noe;1;4;Mycteroperca rosacea;NA;NA;size;1;25
La Bufadora;03/11/2013;Bustamante, Noe;1;4;Paranthias colonus;NA;NA;size;2;25
La Bufadora;03/11/2013;Bustamante, Noe;1;4;Paranthias colonus;NA;NA;size;1;30
La Bufadora;03/11/2013;Bustamante, Noe;1;5;Stegastes rectifraenum;NA;NA;size;2;5
La Bufadora;03/11/2013;Bustamante, Noe;1;5;Stegastes rectifraenum;NA;NA;size;3;10
La Bufadora;03/11/2013;Bustamante, Noe;1;5;Bodianus diplotaenia;NA;NA;size;1;25
La Bufadora;03/11/2013;Bustamante, Noe;1;5;Bodianus diplotaenia;NA;NA;size;2;15
La Bufadora;03/11/2013;Bustamante, Noe;1;5;Chromis atrilobata;NA;NA;size;3;5
La Bufadora;03/11/2013;Bustamante, Noe;1;5;Halichoeres dispilus;NA;NA;size;1;10
La Bufadora;03/11/2013;Bustamante, Noe;1;5;Thalassoma lucasanum;NA;NA;size;10;5
La Bufadora;03/11/2013;Bustamante, Noe;1;5;Mycteroperca rosacea;NA;NA;size;1;15
La Bufadora;03/11/2013;Bustamante, Noe;1;5;Girella simplicidens;NA;NA;size;1;25
La Bufadora;03/11/2013;Bustamante, Noe;1;5;Cirrhitus rivulatus;NA;NA;size;1;25
La Bufadora;03/11/2013;Bustamante, Noe;1;5;Serranus psittacinus;NA;NA;size;1;10
La Bufadora;03/11/2013;Bustamante, Noe;1;5;Ophioblennius steindachneri;NA;NA;size;1;10
La Bufadora;03/11/2013;Bustamante, Noe;1;5;Stegastes rectifraenum;NA;NA;size;1;10
La Bufadora;03/11/2013;Bustamante, Noe;1;5;Stegastes rectifraenum;NA;NA;size;1;5
La Bufadora;03/11/2013;Bustamante, Noe;1;6;Stegastes rectifraenum;NA;NA;size;8;5
La Bufadora;03/11/2013;Bustamante, Noe;1;6;Holacanthus passer;NA;NA;size;3;25
La Bufadora;03/11/2013;Bustamante, Noe;1;6;Bodianus diplotaenia;NA;NA;size;3;30
La Bufadora;03/11/2013;Bustamante, Noe;1;6;Bodianus diplotaenia;NA;NA;size;5;25
La Bufadora;03/11/2013;Bustamante, Noe;1;6;Bodianus diplotaenia;NA;NA;size;2;10
La Bufadora;03/11/2013;Bustamante, Noe;1;6;Chromis atrilobata;NA;NA;size;50;5
La Bufadora;03/11/2013;Bustamante, Noe;1;6;Thalassoma lucasanum;NA;NA;size;10;5
La Bufadora;03/11/2013;Bustamante, Noe;1;6;Thalassoma lucasanum;NA;NA;size;1;10
La Bufadora;03/11/2013;Bustamante, Noe;1;6;Abudefduf troscheli;NA;NA;size;15;10
La Bufadora;03/11/2013;Bustamante, Noe;1;6;Girella simplicidens;NA;NA;size;5;25
La Bufadora;03/11/2013;Bustamante, Noe;1;6;Apogon pacifici;NA;NA;size;2;5
La Bufadora;03/11/2013;Bustamante, Noe;1;6;Ophioblennius steindachneri;NA;NA;size;1;10
La Bufadora;02/11/2013;Lopez, Juan Gabriel;1;1;Holacanthus passer;NA;NA;size;7;15
La Bufadora;02/11/2013;Lopez, Juan Gabriel;1;1;Holacanthus passer;NA;NA;size;5;20
La Bufadora;02/11/2013;Lopez, Juan Gabriel;1;1;Bodianus diplotaenia;NA;NA;size;19;10
La Bufadora;02/11/2013;Lopez, Juan Gabriel;1;1;Halichoeres dispilus;NA;NA;size;4;10
La Bufadora;02/11/2013;Lopez, Juan Gabriel;1;1;Chromis atrilobata;NA;NA;size;50;10
La Bufadora;02/11/2013;Lopez, Juan Gabriel;1;1;Thalassoma lucasanum;NA;NA;size;17;5
La Bufadora;02/11/2013;Lopez, Juan Gabriel;1;1;Thalassoma lucasanum;NA;NA;size;20;10
La Bufadora;02/11/2013;Lopez, Juan Gabriel;1;1;Girella simplicidens;NA;NA;size;3;20
La Bufadora;02/11/2013;Lopez, Juan Gabriel;1;1;Balistes polylepis;NA;NA;size;1;25
La Bufadora;02/11/2013;Lopez, Juan Gabriel;1;1;Abudefduf troscheli;NA;NA;size;15;5
La Bufadora;02/11/2013;Lopez, Juan Gabriel;1;1;Serranus psittacinus;NA;NA;size;5;5
La Bufadora;02/11/2013;Lopez, Juan Gabriel;1;2;Cirrhitus rivulatus;NA;NA;size;2;20
La Bufadora;02/11/2013;Lopez, Juan Gabriel;1;2;Holacanthus passer;NA;NA;size;5;15
La Bufadora;02/11/2013;Lopez, Juan Gabriel;1;2;Bodianus diplotaenia;NA;NA;size;4;10
La Bufadora;02/11/2013;Lopez, Juan Gabriel;1;2;Bodianus diplotaenia;NA;NA;size;1;15
La Bufadora;02/11/2013;Lopez, Juan Gabriel;1;2;Halichoeres dispilus;NA;NA;size;21;5
La Bufadora;02/11/2013;Lopez, Juan Gabriel;1;2;Chromis atrilobata;NA;NA;size;41;5
La Bufadora;02/11/2013;Lopez, Juan Gabriel;1;2;Thalassoma lucasanum;NA;NA;size;10;10
La Bufadora;02/11/2013;Lopez, Juan Gabriel;1;2;Thalassoma lucasanum;NA;NA;size;1;15
La Bufadora;02/11/2013;Lopez, Juan Gabriel;1;2;Mycteroperca rosacea;NA;NA;size;1;10
La Bufadora;02/11/2013;Lopez, Juan Gabriel;1;2;Mycteroperca rosacea;NA;NA;size;1;25
La Bufadora;02/11/2013;Lopez, Juan Gabriel;1;2;Abudefduf troscheli;NA;NA;size;12;5
La Bufadora;02/11/2013;Lopez, Juan Gabriel;1;3;Halichoeres nicholsi;NA;NA;size;2;30
La Bufadora;02/11/2013;Lopez, Juan Gabriel;1;3;Holacanthus passer;NA;NA;size;1;10
La Bufadora;02/11/2013;Lopez, Juan Gabriel;1;3;Holacanthus passer;NA;NA;size;1;15
La Bufadora;02/11/2013;Lopez, Juan Gabriel;1;3;Holacanthus passer;NA;NA;size;2;20
La Bufadora;02/11/2013;Lopez, Juan Gabriel;1;3;Bodianus diplotaenia;NA;NA;size;3;25
La Bufadora;02/11/2013;Lopez, Juan Gabriel;1;3;Bodianus diplotaenia;NA;NA;size;2;10
La Bufadora;02/11/2013;Lopez, Juan Gabriel;1;3;Chromis atrilobata;NA;NA;size;15;5
La Bufadora;02/11/2013;Lopez, Juan Gabriel;1;3;Thalassoma lucasanum;NA;NA;size;10;15
La Bufadora;02/11/2013;Lopez, Juan Gabriel;1;3;Thalassoma lucasanum;NA;NA;size;13;10
La Bufadora;02/11/2013;Lopez, Juan Gabriel;1;3;Girella simplicidens;NA;NA;size;1;20
La Bufadora;02/11/2013;Lopez, Juan Gabriel;1;3;Abudefduf troscheli;NA;NA;size;19;5
La Bufadora;02/11/2013;Lopez, Juan Gabriel;1;4;Paranthias colonus;NA;NA;size;3;15
La Bufadora;02/11/2013;Lopez, Juan Gabriel;1;4;Paranthias colonus;NA;NA;size;5;10
La Bufadora;02/11/2013;Lopez, Juan Gabriel;1;4;Stegastes rectifraenum;NA;NA;size;19;5
La Bufadora;02/11/2013;Lopez, Juan Gabriel;1;4;Holacanthus passer;NA;NA;size;5;25
La Bufadora;02/11/2013;Lopez, Juan Gabriel;1;4;Holacanthus passer;NA;NA;size;2;20
La Bufadora;02/11/2013;Lopez, Juan Gabriel;1;4;Bodianus diplotaenia;NA;NA;size;4;15
La Bufadora;02/11/2013;Lopez, Juan Gabriel;1;4;Chromis atrilobata;NA;NA;size;35;5
La Bufadora;02/11/2013;Lopez, Juan Gabriel;1;4;Halichoeres dispilus;NA;NA;size;6;10
La Bufadora;02/11/2013;Lopez, Juan Gabriel;1;4;Abudefduf troscheli;NA;NA;size;18;10
La Bufadora;02/11/2013;Lopez, Juan Gabriel;1;5;Paranthias colonus;NA;NA;size;4;15
La Bufadora;02/11/2013;Lopez, Juan Gabriel;1;5;Paranthias colonus;NA;NA;size;3;20
La Bufadora;02/11/2013;Lopez, Juan Gabriel;1;5;Diodon holocanthus;NA;NA;size;1;30
La Bufadora;02/11/2013;Lopez, Juan Gabriel;1;5;Diodon holocanthus;NA;NA;size;1;20
La Bufadora;02/11/2013;Lopez, Juan Gabriel;1;5;Stegastes rectifraenum;NA;NA;size;4;15
La Bufadora;02/11/2013;Lopez, Juan Gabriel;1;5;Holacanthus passer;NA;NA;size;3;15
La Bufadora;02/11/2013;Lopez, Juan Gabriel;1;5;Holacanthus passer;NA;NA;size;5;20
La Bufadora;02/11/2013;Lopez, Juan Gabriel;1;5;Holacanthus passer;NA;NA;size;2;25
La Bufadora;02/11/2013;Lopez, Juan Gabriel;1;5;Chromis atrilobata;NA;NA;size;130;5
La Bufadora;02/11/2013;Lopez, Juan Gabriel;1;5;Abudefduf troscheli;NA;NA;size;5;10
La Bufadora;02/11/2013;Lopez, Juan Gabriel;1;5;Abudefduf troscheli;NA;NA;size;8;5
La Bufadora;02/11/2013;Lopez, Juan Gabriel;1;5;Mycteroperca rosacea;NA;NA;size;1;10
